state,constituency,candidate,party,total_votes,year,vote_share,vote_margin,swing_votes,total_constituency_votes,voter_turnout,turnout_impact,winner,winner_party,prev_winner_party,incumbent
Uttar Pradesh,Domariyaganj,DR. SATYENDRA NATH PANDEY,Aam Janata Party,9372,2014,0.501161999,1,,1870054,0.501161999,0.999980047,0,BJP,BJP,0
Uttar Pradesh,Domariyaganj,Dr. Satyendra Nath Pandey,AAMJP,9371,2014,0.501108524,1609,,1870054,0.501108524,0.999980045,0,BJP,BJP,0
Uttar Pradesh,Domariyaganj,Ram Ugrah,IND,7762,2014,0.415068228,603,-0.170583309,1870054,0.415068228,0.999975908,0,BJP,BJP,0
Uttar Pradesh,Domariyaganj,RAM UGRAH,Independent,7762,2014,0.415068228,0,-0.170583309,1870054,0.415068228,0.999975908,0,BJP,BJP,0
Uttar Pradesh,Domariyaganj,Hamidullah Chaudhary,NCP,7159,2014,0.38282317,383,,1870054,0.38282317,0.999973879,0,BJP,BJP,0
Uttar Pradesh,Domariyaganj,HAMIDULLAH CHAUDHARY,Nationalist Congress Party,7159,2014,0.38282317,0,,1870054,0.38282317,0.999973879,0,BJP,BJP,0
Uttar Pradesh,Domariyaganj,None Of The Above,NOTA,6776,2014,0.362342478,1,,1870054,0.362342478,0.999972403,0,BJP,BJP,0
Uttar Pradesh,Domariyaganj,None of the Above,None of the Above,6775,2014,0.362289003,1254,,1870054,0.362289003,0.999972398,0,BJP,BJP,0
Uttar Pradesh,Domariyaganj,Pingle Prasad,S(J),5521,2014,0.295232116,398,,1870054,0.295232116,0.999966129,0,BJP,BJP,0
Uttar Pradesh,Domariyaganj,PINGLE PRASAD,Swaraj (J),5521,2014,0.295232116,0,,1870054,0.295232116,0.999966129,0,BJP,BJP,0
Uttar Pradesh,Domariyaganj,Diwakar Prasad,IND,5123,2014,0.273949308,184,-0.14111892,1870054,0.273949308,0.999963498,0,BJP,BJP,0
Uttar Pradesh,Domariyaganj,DIWAKAR PRASAD,Independent,5123,2014,0.273949308,0,-0.14111892,1870054,0.273949308,0.999963498,0,BJP,BJP,0
Uttar Pradesh,Domariyaganj,Kali Ram,IND,4939,2014,0.26411002,1701,-0.009839288,1870054,0.26411002,0.999962138,0,BJP,BJP,0
Uttar Pradesh,Domariyaganj,KALI RAM,Independent,4939,2014,0.26411002,0,-0.009839288,1870054,0.26411002,0.999962138,0,BJP,BJP,0
Uttar Pradesh,Domariyaganj,Santram,BRABSVP,3238,2014,0.17315008,64,,1870054,0.17315008,0.99994225,0,BJP,BJP,0
Uttar Pradesh,Domariyaganj,SANTRAM,Bharatiya Rashtriya Bahujan Samaj Vikas Party,3238,2014,0.17315008,0,,1870054,0.17315008,0.99994225,0,BJP,BJP,0
Uttar Pradesh,Domariyaganj,Badre Alam,AAAP,3174,2014,0.169727719,465,,1870054,0.169727719,0.999941086,0,BJP,BJP,0
Uttar Pradesh,Domariyaganj,BADRE ALAM,Aam Aadmi Party,3174,2014,0.169727719,0,,1870054,0.169727719,0.999941086,0,BJP,BJP,0
Uttar Pradesh,Domariyaganj,Manoj Kumar,SBSP,2709,2014,0.144862127,174,,1870054,0.144862127,0.999930974,0,BJP,BJP,0
Uttar Pradesh,Domariyaganj,MANOJ KUMAR,Suheldev Bhartiya Samaj Party,2709,2014,0.144862127,0,-1.19380904,1870054,0.144862127,0.999930974,0,BJP,BJP,0
Uttar Pradesh,Domariyaganj,Ravi Kumar,SPP,2535,2014,0.135557583,2535,,1870054,0.135557583,0.999926236,0,BJP,BJP,0
Uttar Pradesh,Domariyaganj,RAVI KUMAR,Samyak Parivartan Party,2535,2014,0.135557583,0,,1870054,0.135557583,0.999926236,0,BJP,BJP,0
Uttar Pradesh,Domariyaganj,JAGDAMBIKA PAL,Bharatiya Janata Party,492253,2019,49.96127961,105321,33.98072504,985269,49.96127961,0.9999998,1,Bharatiya Janata Party,BJP,0
Uttar Pradesh,Domariyaganj,AFTAB ALAM,Bahujan Samaj Party,386932,2019,39.27171158,326383,28.83046229,985269,39.27171158,0.999999745,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Uttar Pradesh,Domariyaganj,CHANDRASH ALIAS CHANDRESH KUMAR UPADHYAY,Indian National Congress,60549,2019,6.145428304,48792,1.433425335,985269,6.145428304,0.999998373,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Uttar Pradesh,Domariyaganj,NOTA,None of the Above,11757,2019,1.193278181,3492,0.830989177,985269,1.193278181,0.99999162,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Uttar Pradesh,Domariyaganj,ARJUN SINGH LODHI,Bahujan Mukti Party,8265,2019,0.838857205,2500,0.329299727,985269,0.838857205,0.999988079,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Uttar Pradesh,Domariyaganj,MOHAMMAD IRFAN,Peace Party,5765,2019,0.585119394,735,-4.721786182,985269,0.585119394,0.99998291,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Uttar Pradesh,Domariyaganj,SANJAY KUMAR CHAUHAN,Nagrik Ekta Party,5030,2019,0.510520477,933,,985269,0.510520477,0.999980413,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Uttar Pradesh,Domariyaganj,BRIJESH KUMAR,Janhit Kisan Party,4097,2019,0.415825526,288,,985269,0.415825526,0.999975952,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Uttar Pradesh,Domariyaganj,KESHAV RAJBHAR,Suheldev Bharatiya Samaj Party,3809,2019,0.38659493,63,,985269,0.38659493,0.999974134,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Uttar Pradesh,Domariyaganj,SHARWAN KUMAR,Independent,3746,2019,0.380200737,680,0.116090717,985269,0.380200737,0.999973699,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Uttar Pradesh,Domariyaganj,KESHARI NANDAN,Sabka Dal United,3066,2019,0.311184052,3066,,985269,0.311184052,0.999967866,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Uttar Pradesh,Domariyaganj,JAGDAMBIKA PAL,Bharatiya Janata Party,463303,2024,45.46799939,42728,-4.493280218,1018965,45.46799939,0.99999978,1,Bharatiya Janata Party,Bharatiya Janata Party,1
Uttar Pradesh,Domariyaganj,BHISHMA SHANKAR ALIAS KUSHAL TIWARI,Samajwadi Party,420575,2024,41.27472484,339270,31.92857762,1018965,41.27472484,0.999999758,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Uttar Pradesh,Domariyaganj,AMAR SINGH CHAUDHARY,Aazad Samaj Party (Kanshi Ram),81305,2024,7.979174947,45369,,1018965,7.979174947,0.999998747,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Uttar Pradesh,Domariyaganj,MD. NADEEM,Bahujan Samaj Party,35936,2024,3.526715834,26489,-35.74499575,1018965,3.526715834,0.999997165,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Uttar Pradesh,Domariyaganj,NOTA,None of the Above,9447,2024,0.927117222,4309,-0.266160959,1018965,0.927117222,0.999989214,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Uttar Pradesh,Domariyaganj,NAUSHAD AZAM,Peace Party,5138,2024,0.504237143,1877,-0.080882251,1018965,0.504237143,0.999980168,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Uttar Pradesh,Domariyaganj,KIRAN DEVI,Independent,3261,2024,0.320030619,3261,-0.060170118,1018965,0.320030619,0.999968754,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Uttar Pradesh,Etah,Ku. Devendra Singh Yadav,SP,276156,2004,47.03585991,51335,,587118,47.03585991,0.999999787,1,SP,Samajwadi Party,0
Uttar Pradesh,Etah,Ashok Ratan Shakya,BJP,224821,2004,38.2923024,167948,,587118,38.2923024,0.999999739,0,SP,SP,0
Uttar Pradesh,Etah,Ramgopal Shakya,BSP,56873,2004,9.686809125,34419,,587118,9.686809125,0.999998968,0,SP,SP,0
Uttar Pradesh,Etah,Ravindr,INC,22454,2004,3.824444149,19762,,587118,3.824444149,0.999997385,0,SP,SP,0
Uttar Pradesh,Etah,Vikram Singh Rana,IND,2692,2004,0.458510896,663,,587118,0.458510896,0.999978191,0,SP,SP,0
Uttar Pradesh,Etah,Amarpal Singh,RJD,2029,2004,0.345586407,979,,587118,0.345586407,0.999971065,0,SP,SP,0
Uttar Pradesh,Etah,Jai Parkash,PTSS,1050,2004,0.178839688,7,,587118,0.178839688,0.999944087,0,SP,SP,0
Uttar Pradesh,Etah,Dev Singh,IND,1043,2004,0.177647424,1043,-0.280863472,587118,0.177647424,0.999943712,0,SP,SP,0
Uttar Pradesh,Etah,Kalyan Singh R O Madholi,Independent,275717,2009,48.56523845,128268,48.55331621,567725,48.56523845,0.999999794,1,Independent,SP,0
Uttar Pradesh,Etah,Kunwar Devendra Singh Yadav,Bahujan Samaj Party,147449,2009,25.97190541,58887,8.591323675,567725,25.97190541,0.999999615,0,Independent,Independent,0
Uttar Pradesh,Etah,Dr.Shyam Singh Shakya,Bharatiya Janata Party,88562,2009,15.59945396,63514,-14.11672861,567725,15.59945396,0.999999359,0,Independent,Independent,0
Uttar Pradesh,Etah,Dr. Mahadeepak Singh Shakya,Indian National Congress,25048,2009,4.411995244,17821,-7.83248561,567725,4.411995244,0.999997733,0,Independent,Independent,0
Uttar Pradesh,Etah,Munawar Hussain,National Lokhind Party,7227,2009,1.272975472,3293,,567725,1.272975472,0.999992144,0,Independent,Independent,0
Uttar Pradesh,Etah,Rajesh,Independent,3934,2009,0.692941125,1331,-47.87229733,567725,0.692941125,0.999985569,0,Independent,Independent,1
Uttar Pradesh,Etah,Satendra Kumar,Independent,2603,2009,0.458496631,149,-0.234444493,567725,0.458496631,0.99997819,0,Independent,Independent,1
Uttar Pradesh,Etah,Rajveer Singh,Vanchit Jamat Party,2454,2009,0.43225153,119,,567725,0.43225153,0.999976866,0,Independent,Independent,0
Uttar Pradesh,Etah,Sandeep,Republican Party Of India (A),2335,2009,0.411290678,475,,567725,0.411290678,0.999975687,0,Independent,Independent,0
Uttar Pradesh,Etah,Harishchandra,Independent,1860,2009,0.327623409,198,-0.130873222,567725,0.327623409,0.999969478,0,Independent,Independent,1
Uttar Pradesh,Etah,Kalyan Singh R O Nagla Khushali,Independent,1662,2009,0.292747369,130,-0.03487604,567725,0.292747369,0.999965842,0,Independent,Independent,1
Uttar Pradesh,Etah,Indrapal,Rashtriya Surya Prakash Party,1532,2009,0.269848959,42,,567725,0.269848959,0.999962944,0,Independent,Independent,0
Uttar Pradesh,Etah,Pushpa Upadhyay,Independent,1490,2009,0.262451011,395,-0.030296358,567725,0.262451011,0.999961899,0,Independent,Independent,1
Uttar Pradesh,Etah,Shabbir,Nelopa(United),1095,2009,0.192875072,28,,567725,0.192875072,0.999948156,0,Independent,Independent,0
Uttar Pradesh,Etah,Rajendra,Independent,1067,2009,0.187943106,16,-0.074507904,567725,0.187943106,0.999946795,0,Independent,Independent,1
Uttar Pradesh,Etah,Rishipal,Bharatiya Republican Paksha,1051,2009,0.18512484,95,,567725,0.18512484,0.999945985,0,Independent,Independent,0
Uttar Pradesh,Etah,Preety Mishra,Independent,956,2009,0.168391387,11,-0.01955172,567725,0.168391387,0.999940618,0,Independent,Independent,1
Uttar Pradesh,Etah,Sakir Ali,Independent,945,2009,0.166453829,207,-0.001937558,567725,0.166453829,0.999939927,0,Independent,Independent,1
Uttar Pradesh,Etah,Kaliyan Singh,Independent,738,2009,0.129992514,738,-0.036461315,567725,0.129992514,0.999923078,0,Independent,Independent,1
Uttar Pradesh,Etah,Rajveer Singh (Raju Bhaiya),BJP,474978,2014,25.63897996,201001,-12.65332244,1852562,25.63897996,0.99999961,1,BJP,Independent,0
Uttar Pradesh,Etah,RAJVEER SINGH (RAJU BHAIYA),Bharatiya Janata Party,474978,2014,25.63897996,0,10.039526,1852562,25.63897996,0.99999961,0,BJP,BJP,0
Uttar Pradesh,Etah,Ku. Devendra Singh Yadav,SP,273977,2014,14.78908668,136850,-32.24677323,1852562,14.78908668,0.999999324,0,BJP,BJP,0
Uttar Pradesh,Etah,KU. DEVENDRA SINGH YADAV,Samajwadi Party,273977,2014,14.78908668,0,-23.87286332,1852562,14.78908668,0.999999324,0,BJP,BJP,0
Uttar Pradesh,Etah,Noor Mohammad Khan,BSP,137127,2014,7.402019474,0,-2.284789652,1852562,7.402019474,0.999998649,0,BJP,BJP,0
Uttar Pradesh,Etah,NOOR MOHAMMAD KHAN,Bahujan Samaj Party,137127,2014,7.402019474,124682,-18.56988594,1852562,7.402019474,0.999998649,0,BJP,BJP,0
Uttar Pradesh,Etah,Th. Jogindra Singh Bhadoriya,MD,12445,2014,0.671772389,5322,,1852562,0.671772389,0.999985114,0,BJP,BJP,0
Uttar Pradesh,Etah,TH. JOGINDRA SINGH BHADORIYA,Mahan Dal,12445,2014,0.671772389,0,,1852562,0.671772389,0.999985114,0,BJP,BJP,0
Uttar Pradesh,Etah,Rakesh Gandhi,IND,7123,2014,0.384494554,922,0.206847131,1852562,0.384494554,0.999973993,0,BJP,BJP,0
Uttar Pradesh,Etah,RAKESH GANDHI,Independent,7123,2014,0.384494554,0,0.25450204,1852562,0.384494554,0.999973993,0,BJP,BJP,0
Uttar Pradesh,Etah,None Of The Above,NOTA,6201,2014,0.334725639,353,,1852562,0.334725639,0.999970126,0,BJP,BJP,0
Uttar Pradesh,Etah,None of the Above,None of the Above,6201,2014,0.334725639,0,,1852562,0.334725639,0.999970126,0,BJP,BJP,0
Uttar Pradesh,Etah,Rajveer Singh,IND,5848,2014,0.315670947,3662,-0.068823608,1852562,0.315670947,0.999968322,0,BJP,BJP,0
Uttar Pradesh,Etah,RAJVEER SINGH,Independent,5848,2014,0.315670947,0,-0.068823608,1852562,0.315670947,0.999968322,0,BJP,BJP,0
Uttar Pradesh,Etah,Hans Raj Singh,AAAP,2186,2014,0.11799875,152,,1852562,0.11799875,0.999915261,0,BJP,BJP,0
Uttar Pradesh,Etah,HANS RAJ SINGH,Aam Aadmi Party,2186,2014,0.11799875,0,,1852562,0.11799875,0.999915261,0,BJP,BJP,0
Uttar Pradesh,Etah,Thakur Hemendra Veer Singh,SSKP,2034,2014,0.109793896,0,,1852562,0.109793896,0.999908929,0,BJP,BJP,0
Uttar Pradesh,Etah,THAKUR HEMENDRA VEER SINGH,Sarva Samaj Kalyan Party,2034,2014,0.109793896,26,,1852562,0.109793896,0.999908929,0,BJP,BJP,0
Uttar Pradesh,Etah,Vinay,BSCP,2008,2014,0.108390434,0,,1852562,0.108390434,0.999907749,0,BJP,BJP,0
Uttar Pradesh,Etah,VINAY,Bhartiya Shakti Chetna Party,2008,2014,0.108390434,675,,1852562,0.108390434,0.999907749,0,BJP,BJP,0
Uttar Pradesh,Etah,Danveer,IND,1333,2014,0.071954407,312,-0.24371654,1852562,0.071954407,0.999861042,0,BJP,BJP,0
Uttar Pradesh,Etah,DANVEER,Independent,1333,2014,0.071954407,0,-0.24371654,1852562,0.071954407,0.999861042,0,BJP,BJP,0
Uttar Pradesh,Etah,Rajendra,BRAVP,1021,2014,0.055112865,1021,,1852562,0.055112865,0.999818587,0,BJP,BJP,0
Uttar Pradesh,Etah,RAJENDRA,Braj Vikas Party,1021,2014,0.055112865,0,,1852562,0.055112865,0.999818587,0,BJP,BJP,0
Uttar Pradesh,Etah,Rajveer Singh (Raju Bhaiya),Bharatiya Janata Party,545348,2019,54.5562406,122670,28.91726064,999607,54.5562406,0.999999817,1,Bharatiya Janata Party,BJP,0
Uttar Pradesh,Etah,Ku. Devendra Singh Yadav,Samajwadi Party,422678,2019,42.28441778,416339,27.4953311,999607,42.28441778,0.999999764,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Uttar Pradesh,Etah,Hari Om,Independent,6339,2019,0.634149221,62,0.562194814,999607,0.634149221,0.999984231,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Uttar Pradesh,Etah,NOTA,None of the Above,6277,2019,0.627946783,1151,0.293221144,999607,0.627946783,0.999984075,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Uttar Pradesh,Etah,Suraj Singh,Jan Adhikar Party,5126,2019,0.512801531,16,,999607,0.512801531,0.9999805,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Uttar Pradesh,Etah,Atar Singh,Rashtriya Shoshit Samaj Party,5110,2019,0.511200902,3252,,999607,0.511200902,0.999980439,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Uttar Pradesh,Etah,Parvati Nandan,Independent,1858,2019,0.185873048,281,-0.448276173,999607,0.185873048,0.999946203,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Uttar Pradesh,Etah,Satendra Kumar Panda,Independent,1577,2019,0.157762,107,-0.028111048,999607,0.157762,0.999936617,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Uttar Pradesh,Etah,Rashmi Yadav,Pragatishil Samajwadi Party (Lohia),1470,2019,0.147057794,632,,999607,0.147057794,0.999932004,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Uttar Pradesh,Etah,Anuj Kumar,Subhashwadi Bhartiya Samajwadi Party (Subhas Party),838,2019,0.083832946,126,,999607,0.083832946,0.999880729,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Uttar Pradesh,Etah,Indrapal,Independent,712,2019,0.071227993,46,-0.086534008,999607,0.071227993,0.999859625,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Uttar Pradesh,Etah,Bharat Singh,Rashtriya Kranti Party,666,2019,0.066626184,82,,999607,0.066626184,0.999849931,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Uttar Pradesh,Etah,Anand Prakash Singh Rajput,Rashtriya Backward Party,584,2019,0.05842296,42,,999607,0.05842296,0.999828864,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Uttar Pradesh,Etah,Ashok Kumar,Independent,542,2019,0.054221309,60,-0.017006684,999607,0.054221309,0.999815605,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Uttar Pradesh,Etah,Naresh Chandra,Bhartiya Shakti Chetna Party,482,2019,0.04821895,482,-0.060171484,999607,0.04821895,0.999792656,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Uttar Pradesh,Etah,DEVESH SHAKYA,Samajwadi Party,475808,2024,47.09193859,28052,4.807520809,1010381,47.09193859,0.999999788,1,Samajwadi Party,Bharatiya Janata Party,0
Uttar Pradesh,Etah,RAJVEER SINGH (RAJU BHAIYA),Bharatiya Janata Party,447756,2024,44.31556017,376171,-10.24068043,1010381,44.31556017,0.999999774,0,Samajwadi Party,Samajwadi Party,0
Uttar Pradesh,Etah,MOHAMMAD IRFAN ADVOCATE,Bahujan Samaj Party,71585,2024,7.084951122,66429,-0.317068351,1010381,7.084951122,0.999998589,0,Samajwadi Party,Samajwadi Party,0
Uttar Pradesh,Etah,NOTA,None of the Above,5156,2024,0.510302549,1207,-0.117644234,1010381,0.510302549,0.999980404,0,Samajwadi Party,Samajwadi Party,0
Uttar Pradesh,Etah,ANUPAM KUMAR,Kisan Kranti Dal,3949,2024,0.390842662,2221,,1010381,0.390842662,0.999974415,0,Samajwadi Party,Samajwadi Party,0
Uttar Pradesh,Etah,KAILASH KUMAR,Independent,1728,2024,0.171024594,463,0.116803285,1010381,0.171024594,0.999941532,0,Samajwadi Party,Samajwadi Party,0
Uttar Pradesh,Etah,DANVEER,Independent,1265,2024,0.125200296,273,-0.045824298,1010381,0.125200296,0.999920134,0,Samajwadi Party,Samajwadi Party,0
Uttar Pradesh,Etah,UDAY VEER SINGH,Peoples Party of India (Democratic),992,2024,0.098180785,212,,1010381,0.098180785,0.999898157,0,Samajwadi Party,Samajwadi Party,0
Uttar Pradesh,Etah,ASHOK KUMAR,Independent,780,2024,0.077198601,33,-0.048001694,1010381,0.077198601,0.999870481,0,Samajwadi Party,Samajwadi Party,0
Uttar Pradesh,Etah,VIABHAV MISHRA,Bhartiya Shakti Chetna Party,747,2024,0.073932507,132,0.025713557,1010381,0.073932507,0.99986476,0,Samajwadi Party,Samajwadi Party,0
Uttar Pradesh,Etah,AMAR SINGH,Independent,615,2024,0.060868128,615,-0.016330473,1010381,0.060868128,0.999835737,0,Samajwadi Party,Samajwadi Party,0
Uttar Pradesh,Etawah,Raghuraj Singh Shakya,SP,367807,2004,52.24932026,190157,,703946,52.24932026,0.999999809,1,SP,Samajwadi Party,0
Uttar Pradesh,Etawah,Sarita Bhadauria,BJP,177650,2004,25.23631074,47607,,703946,25.23631074,0.999999604,0,SP,SP,0
Uttar Pradesh,Etawah,Sudheendra Bhadaurya,BSP,130043,2004,18.47343404,120561,,703946,18.47343404,0.999999459,0,SP,SP,0
Uttar Pradesh,Etawah,Proffesser Rajendra Prasad Alias Raju Dixit,INC,9482,2004,1.346978319,5466,,703946,1.346978319,0.999992576,0,SP,SP,0
Uttar Pradesh,Etawah,Shiv Pratap Singh,IND,4016,2004,0.570498305,538,,703946,0.570498305,0.999982472,0,SP,SP,0
Uttar Pradesh,Etawah,M.S Chandel,LP(S),3478,2004,0.494071988,27,,703946,0.494071988,0.99997976,0,SP,SP,0
Uttar Pradesh,Etawah,Anil Kumar,IND,3451,2004,0.490236467,1769,-0.080261838,703946,0.490236467,0.999979602,0,SP,SP,0
Uttar Pradesh,Etawah,Kushma Devi,IJP,1682,2004,0.238938782,370,,703946,0.238938782,0.99995815,0,SP,SP,0
Uttar Pradesh,Etawah,Bharat Singh,RSMD,1312,2004,0.186377932,73,,703946,0.186377932,0.999946348,0,SP,SP,0
Uttar Pradesh,Etawah,Ganesh Gyanarthi,AD,1239,2004,0.176007819,74,,703946,0.176007819,0.999943188,0,SP,SP,0
Uttar Pradesh,Etawah,Mahesh Manav,IND,1165,2004,0.165495649,58,-0.324740818,703946,0.165495649,0.999939579,0,SP,SP,0
Uttar Pradesh,Etawah,Ramakant,IND,1107,2004,0.15725638,204,-0.008239268,703946,0.15725638,0.999936414,0,SP,SP,0
Uttar Pradesh,Etawah,Brajesh Singh,IND,903,2004,0.128276885,292,-0.028979496,703946,0.128276885,0.99992205,0,SP,SP,0
Uttar Pradesh,Etawah,Prakash Narayan,IND,611,2004,0.08679643,611,-0.041480454,703946,0.08679643,0.999884801,0,SP,SP,0
Uttar Pradesh,Etawah,Premdas,Samajwadi Party,278776,2009,43.70077753,46746,4.977556388,637920,43.70077753,0.999999771,1,Samajwadi Party,SP,0
Uttar Pradesh,Etawah,Gaurishanker,Bahujan Samaj Party,232030,2009,36.37289942,126378,11.55341893,637920,36.37289942,0.999999725,0,Samajwadi Party,Samajwadi Party,0
Uttar Pradesh,Etawah,Kamlesh Verma,Bharatiya Janata Party,105652,2009,16.56195134,99823,-7.450715761,637920,16.56195134,0.999999396,0,Samajwadi Party,Samajwadi Party,0
Uttar Pradesh,Etawah,Shiv Ram Dohre,Mahan Dal,5829,2009,0.913750941,1583,,637920,0.913750941,0.999989056,0,Samajwadi Party,Samajwadi Party,0
Uttar Pradesh,Etawah,Satya Priya Manav,Independent,4246,2009,0.665600702,699,0.609775064,637920,0.665600702,0.999984976,0,Samajwadi Party,Samajwadi Party,0
Uttar Pradesh,Etawah,Anver Singh,Independent,3547,2009,0.556025834,1538,-0.109574868,637920,0.556025834,0.999982016,0,Samajwadi Party,Samajwadi Party,0
Uttar Pradesh,Etawah,Sharmila,Independent,2009,2009,0.314929772,412,-0.241096062,637920,0.314929772,0.999968248,0,Samajwadi Party,Samajwadi Party,0
Uttar Pradesh,Etawah,Ramnaresh,Independent,1597,2009,0.250344871,643,-0.064584901,637920,0.250344871,0.999960057,0,Samajwadi Party,Samajwadi Party,0
Uttar Pradesh,Etawah,Siyaram,Rashtriya Bahujan Congress Party,954,2009,0.149548533,15,,637920,0.149548533,0.999933137,0,Samajwadi Party,Samajwadi Party,0
Uttar Pradesh,Etawah,Sant Kumar Dohre,Lok Dal,939,2009,0.147197141,128,-37.52876381,637920,0.147197141,0.999932069,0,Samajwadi Party,Samajwadi Party,0
Uttar Pradesh,Etawah,Gireesh Bhartiya,Independent,811,2009,0.127131929,20,-0.123212942,637920,0.127131929,0.999921348,0,Samajwadi Party,Samajwadi Party,0
Uttar Pradesh,Etawah,K.P.D. Shyamdas,Independent,791,2009,0.123996739,52,-0.003135189,637920,0.123996739,0.999919359,0,Samajwadi Party,Samajwadi Party,0
Uttar Pradesh,Etawah,Jaishankar,Independent,739,2009,0.115845247,739,-0.008151492,637920,0.115845247,0.999913685,0,Samajwadi Party,Samajwadi Party,0
Uttar Pradesh,Etawah,Ashok Kumar Doharey,BJP,439646,2014,23.39528142,172946,-1.841029323,1879208,23.39528142,0.999999573,1,BJP,Samajwadi Party,0
Uttar Pradesh,Etawah,ASHOK KUMAR DOHAREY,Bharatiya Janata Party,439646,2014,23.39528142,0,6.833330075,1879208,23.39528142,0.999999573,0,BJP,BJP,0
Uttar Pradesh,Etawah,Premdas Kateriya,SP,266700,2014,14.19214903,73896,-38.05717123,1879208,14.19214903,0.999999295,0,BJP,BJP,0
Uttar Pradesh,Etawah,PREMDAS KATERIYA,Samajwadi Party,266700,2014,14.19214903,0,-29.50862849,1879208,14.19214903,0.999999295,0,BJP,BJP,0
Uttar Pradesh,Etawah,Ajay Pal Singh Jatav,BSP,192804,2014,10.25985415,179407,-8.21357989,1879208,10.25985415,0.999999025,0,BJP,BJP,0
Uttar Pradesh,Etawah,AJAY PAL SINGH JATAV,Bahujan Samaj Party,192804,2014,10.25985415,0,-26.11304527,1879208,10.25985415,0.999999025,0,BJP,BJP,0
Uttar Pradesh,Etawah,Hans Mukhi Kori,INC,13397,2014,0.712906714,7232,-0.634071605,1879208,0.712906714,0.999985973,0,BJP,BJP,0
Uttar Pradesh,Etawah,HANS MUKHI KORI,Indian National Congress,13397,2014,0.712906714,0,-7.904843845,1879208,0.712906714,0.999985973,0,BJP,BJP,0
Uttar Pradesh,Etawah,None Of The Above,NOTA,6165,2014,0.328063737,242,,1879208,0.328063737,0.999969519,0,BJP,BJP,0
Uttar Pradesh,Etawah,None of the Above,None of the Above,6165,2014,0.328063737,0,,1879208,0.328063737,0.999969519,0,BJP,BJP,0
Uttar Pradesh,Etawah,Ujiyare Lal Dohare,AAAP,5923,2014,0.315185972,969,,1879208,0.315185972,0.999968274,0,BJP,BJP,0
Uttar Pradesh,Etawah,UJIYARE LAL DOHARE,Aam Aadmi Party,5923,2014,0.315185972,0,,1879208,0.315185972,0.999968274,0,BJP,BJP,0
Uttar Pradesh,Etawah,Vineet Kumar Gautam,ASP,4954,2014,0.263621696,1776,,1879208,0.263621696,0.999962068,0,BJP,BJP,0
Uttar Pradesh,Etawah,VINEET KUMAR GAUTAM,Ambedkar Samaj Party,4954,2014,0.263621696,0,,1879208,0.263621696,0.999962068,0,BJP,BJP,0
Uttar Pradesh,Etawah,Dr Mukesh Singh Dohare,PECP,3178,2014,0.169113797,501,,1879208,0.169113797,0.999940872,0,BJP,BJP,0
Uttar Pradesh,Etawah,DR MUKESH SINGH DOHARE,Peace Party,3178,2014,0.169113797,0,,1879208,0.169113797,0.999940872,0,BJP,BJP,0
Uttar Pradesh,Etawah,Har Bilash Dohery,BMUP,2677,2014,0.142453629,305,,1879208,0.142453629,0.999929807,0,BJP,BJP,0
Uttar Pradesh,Etawah,HAR BILASH DOHERY,Bahujan Mukti Party,2677,2014,0.142453629,0,,1879208,0.142453629,0.999929807,0,BJP,BJP,0
Uttar Pradesh,Etawah,Prem Chandra,KMBS,2372,2014,0.126223388,584,,1879208,0.126223388,0.999920782,0,BJP,BJP,0
Uttar Pradesh,Etawah,PREM CHANDRA,Kisan Majdoor Berojgar Sangh,2372,2014,0.126223388,0,,1879208,0.126223388,0.999920782,0,BJP,BJP,0
Uttar Pradesh,Etawah,Siya Ram Paswan,ALHP,1788,2014,0.095146466,0,,1879208,0.095146466,0.99989491,0,BJP,BJP,0
